# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
17.068,1690.225,8.244,-9.762,8.654,9.765,62.582,0.031,62.582,0.029,2.633,0.231,28.61,-80.599,9.787,12.07,3.452e-6,6.904,2.605e-4,2.632,0.793,0.812,0.003,1048.208,940.314,1.405,0.029,1.078e6,0,0.13,0.474,0.588,0.431,0.002,0.041,2.686,3.377,-2.066e-4,0,0,0,0,0.397,0.001,0.077,0.005,71.386,0.029,2.259,4.014,826.306,333.731,0.05,1.025
17.118,1690.625,7.756,-9.758,8.187,9.761,62.713,0.032,62.713,0.029,2.621,0.226,28.61,-80.599,9.787,12.776,3.634e-6,7.103,3.692e-4,2.632,0.793,0.812,0.003,1046.632,940.314,1.384,0.027,1.025e6,0,0.12,0.479,0.6,0.435,0.002,0.041,2.927,3.587,2.843e-4,0,0,0,0,0.464,0.001,0.077,0.005,71.035,0.029,2.176,4.011,826.266,333.73,0.05,1.026
17.168,1691.001,7.268,-9.752,7.722,9.754,62.844,0.032,62.844,0.029,2.61,0.231,28.61,-80.599,9.787,13.88,3.514e-6,7.292,2.513e-4,2.632,0.793,0.812,0.003,1044.381,940.314,1.355,0.026,9.764e5,0,0.112,0.483,0.615,0.44,0.002,0.041,3.319,3.959,1.338e-4,0,0,0,0,0.539,0.001,0.077,0.005,70.675,0.03,2.146,4.008,826.228,333.728,0.05,1.027
17.218,1691.352,6.781,-9.736,7.261,9.74,62.974,0.032,62.974,0.029,2.598,0.263,28.61,-80.599,9.787,16.026,3.56e-6,7.497,-3.111e-4,2.632,0.793,0.812,0.003,1040.631,940.314,1.306,0.025,9.388e5,0,0.106,0.486,0.631,0.443,0.002,0.041,4.143,4.794,-1.937e-4,0,0,0,0,0.616,9.47e-4,0.077,0.005,70.306,0.03,2.278,4.006,826.192,333.727,0.05,1.029
17.268,1691.679,6.294,-9.722,6.804,9.726,63.104,0.032,63.104,0.029,2.584,0.288,28.61,-80.599,9.787,18.076,3.546e-6,7.732,-6.56e-4,2.632,0.793,0.812,0.003,1037.684,940.314,1.268,0.024,8.997e5,0,0.098,0.49,0.636,0.447,0.002,0.041,4.999,5.625,-3.118e-4,0,0,0,0,0.714,8.894e-4,0.077,0.005,69.925,0.03,2.361,4.004,826.159,333.725,0.05,1.03
17.318,1691.981,5.808,-9.717,6.351,9.721,63.233,0.032,63.233,0.029,2.57,0.285,28.61,-80.599,9.787,19.361,3.534e-6,7.96,-5.72e-4,2.632,0.793,0.812,0.003,1036.098,940.314,1.247,0.023,8.501e5,0,0.088,0.495,0.64,0.452,0.002,0.041,5.569,6.099,3.965e-4,0,0,0,0,0.847,8.325e-4,0.077,0.005,69.533,0.031,2.274,4.002,826.128,333.724,0.05,1.032
17.368,1692.26,5.323,-9.711,5.904,9.715,63.361,0.032,63.361,0.029,2.555,0.285,28.61,-80.599,9.787,21.05,3.466e-6,8.182,-5.897e-4,2.632,0.793,0.812,0.003,1034.272,940.314,1.223,0.021,8.04e5,0,0.079,0.5,0.639,0.457,0.002,0.041,6.257,5.889,2.686e-4,0,0,0,0,1.001,7.765e-4,0.077,0.005,69.129,0.031,2.224,4,826.1,333.723,0.05,1.034
17.418,1692.514,4.837,-9.701,5.464,9.706,63.488,0.033,63.488,0.029,2.541,0.295,28.61,-80.599,9.787,23.448,3.496e-6,8.351,-7.748e-4,2.632,0.793,0.812,0.003,1032.112,940.314,1.195,0.02,7.653e5,0,0.07,0.505,0.629,0.462,0.002,0.041,7.215,4.953,1.302e-4,0,0,0,0,1.151,7.215e-4,0.077,0.005,68.716,0.031,2.251,3.999,826.075,333.722,0.05,1.035
17.468,1692.743,4.352,-9.691,5.032,9.696,63.615,0.033,63.615,0.03,2.526,0.305,28.61,-80.599,9.787,26.017,3.601e-6,8.48,-8.974e-4,2.632,0.793,0.812,0.003,1030.265,940.314,1.171,0.019,7.272e5,0,0.062,0.51,0.611,0.467,0.002,0.041,8.325,4.025,-3.105e-4,0,0,0,0,1.314,6.678e-4,0.077,0.005,68.295,0.032,2.261,3.997,826.051,333.721,0.05,1.037
17.518,1692.949,3.868,-9.684,4.611,9.689,63.741,0.033,63.741,0.03,2.511,0.307,28.61,-80.599,9.787,28.538,3.54e-6,8.573,-8.831e-4,2.632,0.793,0.812,0.003,1028.84,940.314,1.153,0.018,6.859e5,0,0.053,0.515,0.589,0.472,0.002,0.041,9.49,3.154,1.546e-4,0,0,0,0,1.509,6.157e-4,0.077,0.005,67.868,0.032,2.21,3.996,826.031,333.72,0.05,1.038
17.568,1693.13,3.384,-9.68,4.204,9.685,63.866,0.033,63.866,0.03,2.495,0.301,28.61,-80.599,9.787,31.055,3.528e-6,8.635,-7.286e-4,2.632,0.793,0.812,0.003,1027.737,940.314,1.138,0.017,6.412e5,0,0.044,0.522,0.563,0.479,0.002,0.041,10.719,2.309,-7.708e-5,0,0,0,0,1.753,5.656e-4,0.077,0.005,67.438,0.033,2.098,3.995,826.012,333.72,0.05,1.04
17.618,1693.287,2.9,-9.677,3.816,9.681,63.99,0.033,63.99,0.03,2.48,0.296,28.61,-80.599,9.787,33.951,3.583e-6,8.672,-5.54e-4,2.632,0.793,0.812,0.003,1026.805,940.314,1.126,0.016,5.976e5,0,0.036,0.529,0.528,0.486,0.002,0.041,12.204,1.419,4.393e-4,0,0,0,0,2.035,5.182e-4,0.077,0.005,67.005,0.033,1.976,3.994,825.996,333.719,0.05,1.042
17.668,1693.42,2.416,-9.662,3.452,9.668,64.114,0.033,64.114,0.03,2.465,0.316,28.61,-80.599,9.787,38.11,3.58e-6,8.689,-6.983e-4,2.632,0.793,0.812,0.003,1026,940.314,1.116,0.015,5.699e5,0,0.029,0.534,0.465,0.491,0.002,0.041,14.436,0.485,-4.293e-4,0,0,0,0,2.246,4.742e-4,0.077,0.005,66.571,0.033,1.992,3.993,825.983,333.719,0.05,1.044
17.718,1693.529,1.934,-9.648,3.12,9.654,64.237,0.034,64.237,0.03,2.449,0.335,28.61,-80.599,9.787,42.59,3.521e-6,8.69,-7.885e-4,2.632,0.793,0.812,0.003,1025.723,940.314,1.112,0.015,5.44e5,0,0.022,0.539,0.393,0.496,0.002,0.041,16.925,-0.334,9.498e-5,0,0,0,0,2.466,4.344e-4,0.077,0.005,66.137,0.034,1.989,3.992,825.972,333.718,0.05,1.046
17.768,1693.614,1.45,-9.765,2.834,9.765,64.359,0.034,64.359,0.03,2.434,0.065,28.61,-80.599,9.787,46.98,3.559e-6,8.68,-5.94e-4,2.632,0.793,0.812,0.003,1125.759,940.314,2.415,0.014,5.082e5,0,0.016,0.546,0.324,0.503,0.002,0.041,3.661,-10.555,1.525e-4,0,0,0,0,2.819,4.003e-4,0.077,0.005,65.702,0.034,1.851,3.992,825.963,333.718,0.05,1.048
17.818,1693.674,0.962,-9.765,2.615,9.765,64.481,0.034,64.481,0.03,2.431,0.059,28.61,-80.599,9.787,52.294,3.53e-6,8.515,-4.726e-4,2.632,0.793,0.812,0.003,1136.57,940.314,2.555,0.013,4.815e5,0,0.011,0.552,0.242,0.509,0.002,0.041,3.766,-12.806,-2.434e-4,0,0,0,0,3.022,3.753e-4,0.077,0.005,65.273,0.034,1.744,3.991,825.957,333.718,0.05,1.049
17.868,1693.71,0.474,-9.762,2.474,9.762,64.602,0.034,64.602,0.03,2.428,0.061,28.61,-80.599,9.787,58.445,3.541e-6,8.351,-6.603e-4,2.632,0.793,0.812,0.003,1147.695,940.314,2.7,0.013,4.775e5,0,0.007,0.552,0.157,0.509,0.002,0.041,3.992,-14.746,-2.888e-4,0,0,0,0,2.955,3.593e-4,0.077,0.005,64.851,0.034,1.794,3.991,825.954,333.717,0.05,1.051
17.918,1693.721,-0.014,-9.758,2.425,9.758,64.723,0.034,64.723,0.03,2.425,0.064,28.61,-80.599,9.787,64.625,3.514e-6,8.167,-8.3e-4,2.632,0.793,0.812,0.003,1159.562,940.314,2.855,0.013,4.805e5,0,0.004,0.552,0.089,0.509,0.002,0.041,4.235,-16.241,-4.657e-4,0,0,0,0,2.791,3.537e-4,0.077,0.005,64.438,0.035,1.851,3.991,825.952,333.717,0.05,1.052
17.968,1693.708,-0.502,-9.754,2.473,9.754,64.845,0.034,64.845,0.03,2.422,0.071,28.61,-80.599,9.787,70.63,3.539e-6,7.964,-9.855e-4,2.632,0.793,0.812,0.003,1171.44,940.314,3.009,0.013,4.91e5,0,0.002,0.549,0.043,0.506,0.002,0.041,4.497,-17.237,2.333e-4,0,0,0,0,2.542,3.59e-4,0.077,0.005,64.035,0.035,1.918,3.991,825.954,333.717,0.05,1.054
17.974,1693.706,-0.552,-9.762,4.373,9.764,64.857,0.034,64.857,0.03,2.421,0.218,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.013,4.915e5,0,0.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.59e-4,NaN,NaN,NaN,NaN,1.918,3.991,825.954,333.717,0.005,1.058
18.474,1692.21,-5.431,-9.759,6.888,9.762,66.04,0.036,66.04,0.031,2.311,0.219,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.013,7.742e5,0,0.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.601e-4,NaN,NaN,NaN,NaN,1.926,3.991,825.954,333.717,0.5,1.062
18.974,1688.324,-10.11,-9.357,10.89,9.363,67.154,0.038,67.154,0.032,2.145,0.333,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.021,1.224e6,0,1.432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.73e-4,NaN,NaN,NaN,NaN,1.904,4.001,826.105,333.723,0.5,1.063
19.474,1682.204,-14.372,-8.525,14.833,8.539,68.165,0.039,68.165,0.033,1.901,0.487,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.032,1.668e6,0,3.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.767,4.026,826.499,333.739,0.5,1.065
19.885,1675.672,-17.384,-7.322,17.752,7.352,68.891,0.04,68.891,0.034,1.629,0.661,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.045,1.997e6,0,6.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.962,4.066,827.118,333.763,0.411,1.065
20.26,1668.703,-19.724,-6.229,19.998,6.271,69.452,0.042,69.452,0.034,1.355,0.729,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.053,2.251e6,0,9.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.943,4.108,827.779,333.788,0.376,1.065
20.639,1660.871,-21.704,-5.236,21.909,5.29,69.91,0.043,69.91,0.035,1.07,0.754,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.06,2.467e6,0,12.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.923,4.153,828.485,333.816,0.378,1.066
21.041,1651.792,-23.432,-4.296,23.583,4.361,70.28,0.044,70.28,0.036,0.769,0.749,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.066,2.657e6,0,14.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.899,4.204,829.277,333.847,0.402,1.066
21.49,1640.923,-24.96,-3.402,25.062,3.473,70.555,0.045,70.555,0.036,0.455,0.698,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.071,2.826e6,0,16.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,1.803,4.263,830.196,333.882,0.449,1.067
21.99,1628.125,-26.229,-2.539,26.322,2.646,70.69,0.045,70.69,0.037,0.082,0.746,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.075,2.971e6,0,19.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.126,4.334,831.296,333.925,0.5,1.067
22.49,1614.788,-27.119,-1.78,27.199,1.93,70.638,0.046,70.638,0.038,0.291,0.746,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.079,3.073e6,0,21.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.371,4.417,832.592,333.976,0.5,1.068
22.99,1601.074,-27.736,-1.234,27.78,1.363,70.42,0.047,70.42,0.038,0.58,0.578,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.081,3.142e6,0,22.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,2.136,4.504,833.942,334.028,0.5,1.068
23.49,1587.101,-28.156,-0.838,28.178,0.943,70.076,0.048,70.076,0.039,0.795,0.431,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.083,3.19e6,0,23.581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.927,4.593,835.33,334.082,0.5,1.068
23.99,1572.954,-28.434,-0.556,28.451,0.674,69.631,0.048,69.631,0.04,0.986,0.381,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.084,3.225e6,0,24.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.967,4.684,836.744,334.137,0.5,1.069
24.49,1558.692,-28.614,-0.36,28.631,0.531,69.089,0.048,69.089,0.04,1.181,0.391,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.249e6,0,24.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.175,4.776,838.176,334.193,0.5,1.07
24.99,1544.356,-28.73,-0.232,28.737,0.343,68.467,0.049,68.467,0.041,1.308,0.253,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.265e6,0,25.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.951,4.869,839.619,334.249,0.5,1.071
25.49,1529.974,-28.799,-0.139,28.81,0.345,67.774,0.049,67.774,0.041,1.465,0.316,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.277e6,0,25.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.259,4.962,841.07,334.306,0.5,1.072
25.99,1515.564,-28.841,-0.083,28.843,0.17,67.023,0.049,67.023,0.042,1.54,0.149,28.61,-80.599,9.787,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.284e6,0,25.545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.917,5.055,842.526,334.362,0.5,1.072
26.49,1501.138,-28.862,-0.042,28.863,0.125,66.238,0.049,66.238,0.043,1.599,0.118,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.29e6,0,25.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.901,5.149,843.985,334.419,0.5,1.072
26.99,1486.705,-28.869,-0.015,28.869,0.051,65.432,0.049,65.432,0.043,1.623,0.049,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.294e6,0,25.722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.754,5.243,845.445,334.476,0.5,1.073
27.49,1472.272,-28.866,0.006,28.869,0.175,64.599,0.049,64.599,0.044,1.711,0.175,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.298e6,0,25.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.15,5.336,846.974,334.533,0.5,1.073
27.99,1457.841,-28.857,0.018,28.859,0.143,63.726,0.049,63.726,0.044,1.782,0.142,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.301e6,0,25.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.139,5.43,848.51,334.59,0.5,1.073
28.49,1443.415,-28.845,0.025,28.845,0.026,62.836,0.049,62.836,0.045,1.778,0.007,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.304e6,0,25.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.771,5.524,850.045,334.646,0.5,1.073
28.99,1428.997,-28.829,0.031,28.83,0.087,61.937,0.049,61.937,0.046,1.818,0.081,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.306e6,0,25.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.026,5.618,851.579,334.703,0.5,1.074
29.49,1414.587,-28.812,0.035,28.812,0.035,61.029,0.049,61.029,0.046,1.815,0.007,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.308e6,0,25.852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.808,5.712,853.113,334.76,0.5,1.074
29.99,1400.186,-28.793,0.037,28.793,0.071,60.114,0.049,60.114,0.047,1.845,0.06,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.31e6,0,25.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.003,5.805,854.646,334.817,0.5,1.074
30.49,1385.794,-28.774,0.039,28.774,0.05,59.187,0.049,59.187,0.047,1.861,0.032,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.311e6,0,25.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.948,5.899,856.177,334.874,0.5,1.075
30.99,1371.412,-28.753,0.04,28.755,0.129,58.241,0.049,58.241,0.048,1.922,0.123,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.313e6,0,25.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.231,5.992,857.708,334.93,0.5,1.075
31.49,1357.041,-28.733,0.041,28.735,0.122,57.266,0.049,57.266,0.049,1.98,0.115,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.315e6,0,25.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.269,6.086,859.238,334.987,0.5,1.075
31.99,1342.679,-28.713,0.041,28.714,0.119,56.262,0.048,56.262,0.049,2.036,0.112,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.316e6,0,25.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.318,6.179,860.767,335.044,0.5,1.076
32.49,1328.328,-28.692,0.041,28.693,0.116,55.231,0.048,55.231,0.05,2.09,0.109,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.318e6,0,25.871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.364,6.273,862.294,335.1,0.5,1.076
32.99,1313.987,-28.672,0.04,28.672,0.053,54.19,0.048,54.19,0.051,2.073,0.035,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.319e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.999,6.366,863.821,335.157,0.5,1.076
33.49,1299.656,-28.651,0.041,28.653,0.146,53.171,0.048,53.171,0.052,2.002,0.14,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.086,3.321e6,0,25.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.674,6.459,865.346,335.213,0.5,1.077
33.99,1285.336,-28.631,0.04,28.631,0.055,52.166,0.048,52.166,0.052,2.021,0.037,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.322e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.121,6.552,866.871,335.27,0.5,1.077
34.49,1271.025,-28.611,0.04,28.611,0.051,51.159,0.048,51.159,0.053,2.006,0.031,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.324e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.942,6.645,868.394,335.326,0.5,1.077
34.99,1256.725,-28.591,0.04,28.591,0.041,50.157,0.047,50.157,0.054,2.003,0.006,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.325e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2,6.738,869.916,335.382,0.5,1.078
35.49,1242.435,-28.57,0.04,28.57,0.054,49.151,0.047,49.151,0.055,2.021,0.036,28.61,-80.599,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.327e6,0,25.869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.118,6.831,871.437,335.439,0.5,1.078
35.99,1228.155,-28.55,0.04,28.55,0.047,48.144,0.047,48.144,0.056,2.009,0.024,28.61,-80.6,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.328e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,1.961,6.924,872.958,335.495,0.5,1.078
36.49,1213.885,-28.53,0.04,28.53,0.04,47.139,0.047,47.139,0.057,2.01,0.003,28.61,-80.6,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.329e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.029,7.017,874.477,335.551,0.5,1.079
36.99,1199.625,-28.51,0.04,28.51,0.053,46.13,0.047,46.13,0.058,2.028,0.035,28.61,-80.6,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.331e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.122,7.11,875.994,335.607,0.5,1.079
37.49,1185.375,-28.49,0.04,28.49,0.049,45.112,0.046,45.112,0.059,2.042,0.029,28.61,-80.6,9.788,NaN,NaN,NaN,NaN,2.632,0.793,NaN,NaN,NaN,NaN,NaN,0.085,3.332e6,0,25.868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,2.122,7.202,877.511,335.664,0.5,1.079
