# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
10.922,1005.164,31.323,-10.306,31.412,10.306,33.936,0.011,33.936,0.019,2.356,0.038,28.61,-80.6,9.789,0.337,2.577e-5,-3.947,-0.004,2.207,0.658,0.376,0.002,1168.951,977.173,2.491,0.094,3.382e6,0,1.137,0.438,0.438,0.315,0.001,0.121,0.039,0.107,3.934e-4,0,0,0,0,-0.008,0.004,0.077,0.005,81.112,0.027,2.354,8.466,898.196,336.43,0.05,0.675
10.972,1006.717,30.808,-10.288,30.898,10.288,34.053,0.011,34.053,0.019,2.354,0.05,28.61,-80.6,9.789,0.25,2.641e-5,-3.793,-0.014,2.207,0.658,0.376,0.002,1170.631,977.173,2.512,0.093,3.329e6,0,1.104,0.439,0.439,0.316,0.001,0.121,0.029,0.081,4.899e-4,0,0,0,0,-0.008,0.004,0.077,0.005,80.919,0.029,2.433,8.456,898.031,336.423,0.05,0.677
11.022,1008.245,30.294,-10.273,30.385,10.273,34.171,0.011,34.171,0.019,2.351,0.052,28.61,-80.6,9.789,0.235,2.779e-5,-3.716,-0.02,2.207,0.658,0.376,0.002,1170.935,977.173,2.516,0.091,3.275e6,0,1.07,0.44,0.44,0.317,0.001,0.121,0.027,0.076,1.836e-4,0,0,0,0,-0.008,0.004,0.077,0.005,80.731,0.03,2.466,8.446,897.869,336.417,0.05,0.678
11.072,1009.746,29.781,-10.26,29.874,10.26,34.289,0.011,34.289,0.019,2.349,0.035,28.61,-80.6,9.789,0.374,2.7e-5,-3.561,-0.012,2.207,0.658,0.376,0.002,1168.207,977.173,2.481,0.09,3.219e6,0,1.037,0.441,0.441,0.318,0.001,0.121,0.044,0.116,3.574e-4,0,0,0,0,-0.007,0.004,0.077,0.005,80.549,0.032,2.409,8.437,897.709,336.412,0.05,0.679
11.122,1011.223,29.268,-10.246,29.362,10.246,34.406,0.011,34.406,0.019,2.347,0.032,28.61,-80.6,9.789,0.397,2.684e-5,-3.39,-0.012,2.207,0.658,0.376,0.002,1167.758,977.173,2.475,0.088,3.165e6,0,1.004,0.442,0.442,0.319,0.001,0.121,0.047,0.122,-4.905e-5,0,0,0,0,-0.007,0.004,0.077,0.005,80.375,0.033,2.408,8.427,897.552,336.406,0.05,0.68
11.172,1012.673,28.756,-10.232,28.852,10.232,34.523,0.011,34.523,0.019,2.345,0.028,28.61,-80.6,9.789,0.441,2.633e-5,-3.246,-0.012,2.207,0.658,0.376,0.002,1166.892,977.173,2.464,0.087,3.11e6,0,0.972,0.443,0.443,0.32,0.001,0.121,0.052,0.135,3.658e-4,0,0,0,0,-0.007,0.004,0.077,0.005,80.21,0.033,2.389,8.418,897.398,336.4,0.05,0.681
11.222,1014.098,28.245,-10.221,28.342,10.221,34.641,0.012,34.641,0.019,2.344,0.007,28.61,-80.6,9.789,0.623,2.625e-5,-3.037,-0.008,2.207,0.658,0.376,0.002,1163.451,977.173,2.419,0.085,3.054e6,0,0.94,0.444,0.444,0.321,0.001,0.121,0.075,0.186,-4.192e-4,0,0,0,0,-0.006,0.004,0.077,0.005,80.052,0.034,2.293,8.408,897.246,336.394,0.05,0.683
11.272,1015.498,27.734,-10.208,27.833,10.208,34.758,0.012,34.758,0.019,2.345,0.002,28.61,-80.6,9.789,0.676,2.724e-5,-2.777,-0.008,2.207,0.658,0.376,0.002,1162.474,977.173,2.407,0.084,2.999e6,0,0.909,0.445,0.445,0.322,0.001,0.121,0.081,0.201,-4.953e-5,0,0,0,0,-0.005,0.004,0.077,0.005,79.907,0.034,2.255,8.399,897.097,336.389,0.05,0.686
11.322,1016.872,27.224,-10.193,27.325,10.193,34.875,0.012,34.875,0.019,2.344,0.012,28.61,-80.6,9.789,0.597,2.696e-5,-2.571,-0.008,2.207,0.658,0.376,0.002,1163.917,977.173,2.425,0.082,2.946e6,0,0.879,0.446,0.446,0.323,0.001,0.121,0.071,0.178,-9.227e-5,0,0,0,0,-0.005,0.004,0.077,0.005,79.773,0.034,2.275,8.39,896.951,336.383,0.05,0.688
11.372,1018.22,26.715,-10.178,26.818,10.178,34.992,0.012,34.992,0.019,2.343,0.015,28.61,-80.6,9.789,0.572,2.568e-5,-2.371,-0.008,2.207,0.658,0.376,0.002,1164.38,977.173,2.431,0.081,2.892e6,0,0.849,0.447,0.447,0.324,0.001,0.121,0.068,0.17,4.572e-5,0,0,0,0,-0.004,0.003,0.077,0.005,79.65,0.033,2.26,8.382,896.808,336.378,0.05,0.69
11.422,1019.543,26.207,-10.166,26.311,10.166,35.109,0.012,35.109,0.019,2.343,0.007,28.61,-80.6,9.789,0.656,2.679e-5,-2.189,-0.007,2.207,0.658,0.376,0.002,1162.821,977.173,2.411,0.079,2.837e6,0,0.819,0.448,0.448,0.326,0.001,0.121,0.079,0.193,2.996e-4,0,0,0,0,-0.004,0.003,0.077,0.005,79.536,0.033,2.188,8.373,896.667,336.373,0.05,0.692
11.472,1020.841,25.698,-10.155,25.805,10.155,35.226,0.012,35.226,0.02,2.343,0.003,28.61,-80.6,9.789,0.762,2.598e-5,-1.948,-0.005,2.207,0.658,0.376,0.002,1160.865,977.173,2.386,0.078,2.781e6,0,0.79,0.449,0.45,0.327,0.001,0.121,0.092,0.223,2.018e-4,0,0,0,0,-0.003,0.003,0.077,0.005,79.432,0.033,2.099,8.365,896.529,336.368,0.05,0.694
11.522,1022.113,25.191,-10.138,25.3,10.138,35.344,0.012,35.344,0.02,2.343,0.018,28.61,-80.6,9.789,0.549,2.606e-5,-1.735,-0.006,2.207,0.658,0.376,0.002,1164.8,977.173,2.437,0.076,2.729e6,0,0.762,0.45,0.45,0.328,0.001,0.121,0.065,0.161,4.334e-4,0,0,0,0,-0.002,0.003,0.077,0.005,79.34,0.032,2.149,8.356,896.393,336.363,0.05,0.695
11.572,1023.36,24.685,-10.12,24.795,10.12,35.461,0.012,35.461,0.02,2.341,0.045,28.61,-80.6,9.789,0.243,2.619e-5,-1.646,-0.012,2.207,0.658,0.376,0.002,1170.696,977.173,2.513,0.075,2.677e6,0,0.734,0.451,0.451,0.329,0.001,0.121,0.028,0.073,1.44e-4,0,0,0,0,-0.002,0.003,0.077,0.005,79.256,0.032,2.235,8.348,896.261,336.358,0.05,0.697
11.622,1024.582,24.179,-10.108,24.292,10.108,35.578,0.012,35.578,0.02,2.339,0.042,28.61,-80.6,9.789,0.26,2.594e-5,-1.592,-0.009,2.207,0.658,0.376,0.002,1170.346,977.173,2.509,0.073,2.622e6,0,0.707,0.452,0.452,0.33,0.001,0.121,0.03,0.078,-2.374e-4,0,0,0,0,-0.002,0.003,0.077,0.005,79.176,0.031,2.171,8.34,896.131,336.353,0.05,0.7
11.672,1025.778,23.674,-10.097,23.789,10.097,35.695,0.012,35.695,0.02,2.337,0.034,28.61,-80.6,9.789,0.346,2.589e-5,-1.484,-0.007,2.207,0.658,0.376,0.002,1168.652,977.173,2.487,0.072,2.567e6,0,0.679,0.454,0.454,0.332,0.001,0.121,0.041,0.103,2.729e-4,0,0,0,0,-0.002,0.003,0.077,0.005,79.099,0.03,2.074,8.332,896.004,336.348,0.05,0.702
11.722,1026.949,23.169,-10.08,23.287,10.08,35.811,0.012,35.811,0.02,2.335,0.061,28.61,-80.6,9.789,0.027,2.585e-5,1.413,-0.035,2.207,0.658,0.376,0.002,1175.003,977.173,2.569,0.07,2.516e6,0,0.654,0.455,0.455,0.333,0.001,0.121,0.003,0.006,1.75e-4,0,0,0,0,0.002,0.003,0.077,0.005,79.026,0.029,2.169,8.325,895.879,336.344,0.05,0.704
11.772,1028.095,22.666,-10.065,22.785,10.065,35.928,0.013,35.928,0.02,2.331,0.078,28.61,-80.6,9.789,0.284,2.594e-5,1.517,4.456e-4,2.207,0.658,0.376,0.002,1169.853,977.173,2.502,0.069,2.464e6,0,0.629,0.456,0.456,0.334,0.001,0.121,0.033,0.08,-3.941e-4,0,0,0,0,0.002,0.003,0.077,0.005,78.953,0.028,2.212,8.317,895.757,336.339,0.05,0.705
11.822,1029.216,22.163,-10.055,22.285,10.055,36.044,0.013,36.044,0.02,2.327,0.069,28.61,-80.6,9.789,0.194,2.647e-5,1.524,0.002,2.207,0.658,0.376,0.002,1171.634,977.173,2.525,0.067,2.409e6,0,0.603,0.457,0.457,0.335,0.001,0.121,0.022,0.054,3.43e-4,0,0,0,0,0.002,0.003,0.077,0.005,78.877,0.027,2.108,8.31,895.638,336.335,0.05,0.707
11.872,1030.311,21.66,-10.041,21.785,10.041,36.161,0.013,36.161,0.02,2.324,0.082,28.61,-80.6,9.789,0.433,2.607e-5,1.598,0.004,2.207,0.658,0.376,0.002,1166.951,977.173,2.465,0.066,2.357e6,0,0.579,0.459,0.459,0.337,0.001,0.121,0.051,0.123,-3.394e-4,0,0,0,0,0.003,0.003,0.077,0.005,78.799,0.026,2.136,8.303,895.521,336.331,0.05,0.708
11.922,1031.382,21.159,-10.028,21.285,10.028,36.277,0.013,36.277,0.02,2.319,0.093,28.61,-80.6,9.789,0.638,2.581e-5,1.716,0.004,2.207,0.658,0.376,0.002,1163.095,977.173,2.415,0.064,2.304e6,0,0.556,0.46,0.461,0.338,0.001,0.121,0.076,0.181,2.651e-4,0,0,0,0,0.003,0.003,0.077,0.005,78.717,0.025,2.148,8.296,895.408,336.326,0.05,0.71
11.972,1032.427,20.658,-10.015,20.787,10.015,36.393,0.013,36.393,0.02,2.314,0.108,28.61,-80.6,9.789,0.921,2.618e-5,1.85,0.004,2.207,0.658,0.376,0.002,1157.935,977.173,2.348,0.063,2.253e6,0,0.533,0.461,0.463,0.34,0.001,0.121,0.113,0.261,-2.21e-4,0,0,0,0,0.004,0.003,0.077,0.005,78.628,0.024,2.187,8.289,895.296,336.322,0.05,0.711
12.022,1033.447,20.157,-10.001,20.289,10.002,36.508,0.013,36.508,0.021,2.308,0.126,28.61,-80.6,9.789,1.267,2.655e-5,2.073,0.005,2.207,0.658,0.376,0.002,1151.926,977.173,2.27,0.061,2.202e6,0,0.512,0.463,0.465,0.341,0.001,0.12,0.159,0.354,4.98e-4,0,0,0,0,0.005,0.003,0.077,0.005,78.53,0.023,2.248,8.283,895.188,336.318,0.05,0.712
12.072,1034.443,19.658,-9.99,19.792,9.991,36.623,0.013,36.623,0.021,2.302,0.13,28.61,-80.6,9.789,1.412,2.632e-5,2.306,0.005,2.207,0.658,0.376,0.002,1149.486,977.173,2.238,0.06,2.149e6,0,0.49,0.464,0.467,0.343,0.001,0.12,0.179,0.393,3.934e-4,0,0,0,0,0.007,0.003,0.077,0.005,78.42,0.022,2.233,8.276,895.082,336.314,0.05,0.713
12.122,1035.413,19.158,-9.981,19.295,9.982,36.738,0.013,36.738,0.021,2.295,0.12,28.61,-80.6,9.789,1.342,2.585e-5,2.551,0.005,2.207,0.658,0.376,0.002,1150.638,977.173,2.253,0.058,2.095e6,0,0.467,0.466,0.468,0.344,0.001,0.12,0.169,0.372,-4.186e-4,0,0,0,0,0.009,0.002,0.077,0.005,78.299,0.022,2.143,8.27,894.979,336.31,0.05,0.715
12.172,1036.359,18.659,-9.971,18.799,9.972,36.853,0.013,36.853,0.021,2.29,0.12,28.61,-80.6,9.789,1.426,2.613e-5,2.732,0.005,2.207,0.658,0.376,0.002,1149.234,977.173,2.235,0.057,2.042e6,0,0.446,0.467,0.47,0.346,0.001,0.12,0.181,0.393,-2.659e-4,0,0,0,0,0.011,0.002,0.077,0.005,78.167,0.021,2.107,8.264,894.878,336.307,0.05,0.718
12.222,1037.279,18.161,-9.958,18.304,9.959,36.967,0.014,36.967,0.021,2.283,0.14,28.61,-80.6,9.789,1.874,2.595e-5,2.999,0.005,2.207,0.658,0.376,0.002,1142.052,977.173,2.141,0.056,1.992e6,0,0.428,0.469,0.474,0.347,0.001,0.12,0.245,0.511,1.528e-4,0,0,0,0,0.014,0.002,0.077,0.005,78.024,0.02,2.195,8.258,894.78,336.303,0.05,0.72
12.272,1038.175,17.664,-9.947,17.81,9.948,37.081,0.014,37.081,0.021,2.276,0.151,28.61,-80.6,9.789,2.169,2.605e-5,3.276,0.005,2.207,0.658,0.376,0.002,1137.539,977.173,2.083,0.054,1.941e6,0,0.409,0.471,0.477,0.349,0.001,0.12,0.289,0.585,4.776e-4,0,0,0,0,0.017,0.002,0.077,0.005,77.867,0.02,2.227,8.252,894.685,336.3,0.05,0.721
12.322,1039.046,17.167,-9.937,17.316,9.938,37.195,0.014,37.195,0.021,2.268,0.154,28.61,-80.6,9.789,2.357,2.603e-5,3.584,0.005,2.207,0.658,0.376,0.002,1134.759,977.173,2.047,0.053,1.89e6,0,0.39,0.472,0.48,0.351,0.001,0.12,0.318,0.629,2.55e-4,0,0,0,0,0.022,0.002,0.077,0.005,77.696,0.019,2.223,8.246,894.592,336.296,0.05,0.723
12.372,1039.891,16.67,-9.927,16.822,9.929,37.308,0.014,37.308,0.021,2.26,0.155,28.61,-80.6,9.789,2.525,2.638e-5,3.871,0.005,2.207,0.658,0.376,0.002,1132.346,977.173,2.015,0.051,1.838e6,0,0.371,0.474,0.483,0.353,0.001,0.12,0.344,0.667,-1.629e-4,0,0,0,0,0.027,0.002,0.077,0.005,77.509,0.019,2.211,8.241,894.502,336.293,0.05,0.725
12.422,1040.713,16.174,-9.918,16.33,9.919,37.421,0.014,37.421,0.021,2.252,0.157,28.61,-80.6,9.789,2.715,2.592e-5,4.187,0.005,2.207,0.658,0.376,0.002,1129.666,977.173,1.98,0.05,1.786e6,0,0.353,0.476,0.486,0.355,0.001,0.12,0.375,0.709,3.341e-4,0,0,0,0,0.033,0.002,0.077,0.005,77.308,0.018,2.205,8.235,894.415,336.29,0.05,0.726
12.472,1041.509,15.678,-9.912,15.838,9.913,37.533,0.014,37.533,0.021,2.245,0.139,28.61,-80.6,9.789,2.523,2.628e-5,4.472,0.006,2.207,0.658,0.376,0.002,1132.357,977.173,2.015,0.048,1.732e6,0,0.332,0.478,0.487,0.357,0.001,0.12,0.344,0.653,-4.062e-4,0,0,0,0,0.04,0.002,0.077,0.005,77.091,0.018,2.083,8.23,894.33,336.286,0.05,0.728
12.522,1042.28,15.183,-9.907,15.347,9.907,37.645,0.014,37.645,0.021,2.239,0.119,28.61,-80.6,9.789,2.255,2.565e-5,4.703,0.007,2.207,0.658,0.376,0.002,1136.242,977.173,2.066,0.047,1.677e6,0,0.311,0.48,0.487,0.359,0.001,0.12,0.302,0.577,4.294e-4,0,0,0,0,0.048,0.002,0.077,0.005,76.862,0.018,1.941,8.225,894.248,336.283,0.05,0.73
12.572,1043.027,14.687,-9.899,14.856,9.9,37.757,0.014,37.757,0.022,2.233,0.116,28.61,-80.6,9.789,2.35,2.624e-5,4.906,0.007,2.207,0.658,0.376,0.002,1134.853,977.173,2.048,0.045,1.624e6,0,0.294,0.482,0.49,0.361,0.001,0.12,0.317,0.593,-4.3e-4,0,0,0,0,0.055,0.002,0.077,0.005,76.621,0.017,1.903,8.22,894.169,336.28,0.05,0.731
12.622,1043.749,14.193,-9.89,14.366,9.89,37.869,0.014,37.869,0.022,2.227,0.123,28.61,-80.6,9.789,2.686,2.602e-5,5.128,0.007,2.207,0.658,0.376,0.002,1130.059,977.173,1.986,0.044,1.574e6,0,0.279,0.485,0.494,0.363,0.001,0.12,0.37,0.671,5.435e-5,0,0,0,0,0.064,0.002,0.077,0.005,76.37,0.017,1.928,8.216,894.092,336.278,0.05,0.734
12.672,1044.446,13.698,-9.882,13.877,9.883,37.98,0.014,37.98,0.022,2.221,0.123,28.61,-80.6,9.789,2.863,2.566e-5,5.351,0.007,2.207,0.658,0.376,0.002,1127.613,977.173,1.954,0.043,1.523e6,0,0.263,0.487,0.498,0.365,0.001,0.12,0.399,0.705,4.309e-5,0,0,0,0,0.075,0.002,0.077,0.005,76.108,0.017,1.903,8.211,894.018,336.275,0.05,0.736
12.722,1045.119,13.205,-9.876,13.389,9.877,38.091,0.015,38.091,0.022,2.215,0.112,28.61,-80.6,9.789,2.767,2.571e-5,5.562,0.007,2.207,0.658,0.376,0.002,1128.924,977.173,1.971,0.041,1.469e6,0,0.245,0.489,0.5,0.368,0.001,0.12,0.383,0.668,2.692e-4,0,0,0,0,0.087,0.002,0.077,0.005,75.836,0.017,1.805,8.207,893.946,336.272,0.05,0.738
12.772,1045.767,12.711,-9.871,12.901,9.871,38.201,0.015,38.201,0.022,2.209,0.102,28.61,-80.6,9.789,2.69,2.588e-5,5.733,0.008,2.207,0.658,0.376,0.002,1129.992,977.173,1.985,0.04,1.416e6,0,0.229,0.492,0.502,0.371,0.001,0.12,0.371,0.637,-3.981e-4,0,0,0,0,0.099,0.002,0.077,0.005,75.553,0.017,1.71,8.203,893.877,336.27,0.05,0.74
12.822,1046.39,12.217,-9.862,12.415,9.862,38.312,0.015,38.312,0.022,2.204,0.11,28.61,-80.6,9.789,3.16,2.618e-5,5.905,0.007,2.207,0.658,0.376,0.002,1123.633,977.173,1.902,0.038,1.366e6,0,0.216,0.494,0.508,0.373,0.001,0.12,0.449,0.74,4.45e-4,0,0,0,0,0.113,0.002,0.077,0.005,75.262,0.017,1.741,8.198,893.811,336.267,0.05,0.742
12.872,1046.989,11.725,-9.852,11.929,9.853,38.422,0.015,38.422,0.022,2.198,0.124,28.61,-80.6,9.789,3.837,2.609e-5,6.108,0.006,2.207,0.658,0.376,0.002,1115.12,977.173,1.792,0.037,1.319e6,0,0.204,0.497,0.516,0.376,0.001,0.12,0.567,0.887,-5.676e-5,0,0,0,0,0.13,0.002,0.077,0.005,74.962,0.017,1.81,8.195,893.747,336.265,0.05,0.743
12.922,1047.563,11.232,-9.845,11.444,9.846,38.531,0.015,38.532,0.022,2.192,0.126,28.61,-80.6,9.789,4.215,2.595e-5,6.317,0.006,2.207,0.658,0.376,0.002,1110.664,977.173,1.734,0.035,1.269e6,0,0.191,0.5,0.523,0.379,0.001,0.12,0.637,0.955,2.188e-4,0,0,0,0,0.15,0.001,0.077,0.005,74.651,0.017,1.8,8.191,893.686,336.263,0.05,0.744
12.972,1048.112,10.74,-9.838,10.96,9.839,38.641,0.015,38.641,0.022,2.186,0.129,28.61,-80.6,9.789,4.638,2.641e-5,6.515,0.005,2.207,0.658,0.376,0.002,1105.915,977.173,1.672,0.034,1.219e6,0,0.179,0.503,0.53,0.382,0.001,0.12,0.718,1.029,1.109e-4,0,0,0,0,0.173,0.001,0.077,0.005,74.33,0.017,1.789,8.187,893.628,336.26,0.05,0.747
13.022,1048.637,10.248,-9.83,10.478,9.831,38.75,0.015,38.75,0.022,2.179,0.137,28.61,-80.6,9.789,5.276,2.591e-5,6.726,0.005,2.207,0.658,0.376,0.002,1099.182,977.173,1.585,0.033,1.17e6,0,0.168,0.506,0.541,0.385,0.001,0.12,0.847,1.142,1.407e-4,0,0,0,0,0.2,0.001,0.077,0.005,73.999,0.017,1.812,8.184,893.572,336.258,0.05,0.749
13.072,1049.137,9.757,-9.822,9.996,9.823,38.859,0.015,38.859,0.022,2.172,0.146,28.61,-80.6,9.789,5.983,2.625e-5,6.932,0.004,2.207,0.658,0.376,0.002,1092.277,977.173,1.495,0.031,1.122e6,0,0.158,0.509,0.552,0.388,0.001,0.12,0.997,1.26,-3.248e-4,0,0,0,0,0.231,0.001,0.077,0.005,73.658,0.018,1.835,8.181,893.519,336.256,0.05,0.751
13.122,1049.612,9.266,-9.815,9.516,9.816,38.967,0.015,38.967,0.023,2.164,0.149,28.61,-80.6,9.789,6.583,2.573e-5,7.149,0.004,2.207,0.658,0.376,0.002,1086.826,977.173,1.424,0.03,1.073e6,0,0.148,0.512,0.564,0.391,0.001,0.12,1.132,1.343,-4.885e-4,0,0,0,0,0.268,0.001,0.077,0.005,73.306,0.018,1.822,8.178,893.468,336.254,0.05,0.758
13.172,1050.063,8.776,-9.809,9.037,9.81,39.075,0.015,39.075,0.023,2.157,0.149,28.61,-80.6,9.789,7.099,2.594e-5,7.343,0.004,2.207,0.658,0.376,0.002,1082.408,977.173,1.367,0.029,1.023e6,0,0.137,0.516,0.575,0.395,0.001,0.12,1.252,1.4,3.548e-4,0,0,0,0,0.311,0.001,0.077,0.005,72.944,0.018,1.778,8.175,893.42,336.253,0.05,0.76
13.222,1050.49,8.285,-9.8,8.56,9.802,39.183,0.016,39.183,0.023,2.149,0.16,28.61,-80.6,9.789,8.131,2.598e-5,7.541,0.003,2.207,0.658,0.376,0.002,1074.255,977.173,1.261,0.027,9.772e5,0,0.129,0.52,0.593,0.398,0.001,0.12,1.507,1.54,-8.718e-5,0,0,0,0,0.36,0.001,0.077,0.005,72.571,0.018,1.813,8.172,893.375,336.251,0.05,0.761
13.272,1050.892,7.796,-9.792,8.084,9.794,39.29,0.016,39.29,0.023,2.141,0.17,28.61,-80.6,9.789,9.22,2.616e-5,7.737,0.003,2.207,0.658,0.376,0.002,1066.527,977.173,1.16,0.026,9.312e5,0,0.121,0.524,0.612,0.402,0.001,0.12,1.795,1.665,-4.209e-4,0,0,0,0,0.417,0.001,0.077,0.005,72.19,0.018,1.836,8.169,893.332,336.249,0.05,0.763
13.322,1051.269,7.306,-9.784,7.611,9.786,39.397,0.016,39.397,0.023,2.132,0.181,28.61,-80.6,9.789,10.424,2.594e-5,7.926,0.002,2.207,0.658,0.376,0.002,1058.875,977.173,1.061,0.025,8.856e5,0,0.113,0.528,0.633,0.406,0.001,0.12,2.136,1.783,-7.216e-5,0,0,0,0,0.484,9.857e-4,0.077,0.005,71.798,0.019,1.855,8.167,893.292,336.248,0.05,0.765
13.372,1051.623,6.817,-9.779,7.14,9.78,39.503,0.016,39.503,0.023,2.123,0.179,28.61,-80.6,9.789,11.253,2.6e-5,8.11,0.002,2.207,0.658,0.376,0.002,1054.078,977.173,0.999,0.023,8.363e5,0,0.103,0.532,0.65,0.411,0.001,0.12,2.385,1.814,4.928e-4,0,0,0,0,0.569,9.26e-4,0.077,0.005,71.397,0.019,1.79,8.164,893.255,336.247,0.05,0.767
13.422,1051.951,6.328,-9.773,6.672,9.775,39.609,0.016,39.609,0.023,2.115,0.179,28.61,-80.6,9.789,12.295,2.612e-5,8.262,0.002,2.207,0.658,0.376,0.002,1048.534,977.173,0.927,0.022,7.88e5,0,0.094,0.537,0.668,0.416,0.001,0.12,2.714,1.851,-4.464e-4,0,0,0,0,0.665,8.668e-4,0.077,0.005,70.988,0.019,1.734,8.162,893.22,336.245,0.05,0.769
13.472,1052.255,5.84,-9.763,6.208,9.765,39.715,0.016,39.715,0.023,2.105,0.195,28.61,-80.6,9.789,14.156,2.593e-5,8.418,0.002,2.207,0.658,0.376,0.002,1039.787,977.173,0.813,0.021,7.458e5,0,0.088,0.542,0.692,0.421,0.001,0.12,3.344,1.95,-9.899e-5,0,0,0,0,0.77,8.082e-4,0.077,0.005,70.571,0.019,1.773,8.16,893.187,336.244,0.05,0.771
13.522,1052.535,5.352,-9.752,5.748,9.754,39.82,0.016,39.82,0.023,2.095,0.211,28.61,-80.6,9.789,16.238,2.603e-5,8.552,0.002,2.207,0.658,0.376,0.002,1031.465,977.173,0.705,0.02,7.046e5,0,0.08,0.547,0.71,0.426,0.001,0.12,4.112,2.008,-1.951e-4,0,0,0,0,0.891,7.502e-4,0.077,0.005,70.146,0.02,1.806,8.159,893.157,336.243,0.05,0.772
13.572,1052.791,4.865,-9.738,5.292,9.741,39.924,0.016,39.924,0.023,2.084,0.234,28.61,-80.6,9.789,18.827,2.603e-5,8.683,0.001,2.207,0.658,0.376,0.002,1022.829,977.173,0.593,0.019,6.67e5,0,0.072,0.552,0.715,0.431,0.001,0.12,5.156,2.033,-3.434e-4,0,0,0,0,1.024,6.929e-4,0.077,0.005,69.715,0.02,1.872,8.157,893.13,336.242,0.05,0.774
13.622,1053.022,4.378,-9.732,4.844,9.734,40.028,0.016,40.028,0.023,2.072,0.234,28.61,-80.6,9.789,20.848,2.602e-5,8.793,0.001,2.207,0.658,0.376,0.002,1017.152,977.173,0.519,0.017,6.225e5,0,0.063,0.558,0.714,0.437,0.001,0.12,5.968,1.365,9.465e-6,0,0,0,0,1.206,6.367e-4,0.077,0.005,69.278,0.02,1.811,8.155,893.106,336.241,0.05,0.775
13.672,1053.228,3.892,-9.725,4.404,9.728,40.132,0.016,40.132,0.023,2.06,0.234,28.61,-80.6,9.789,23.339,2.605e-5,8.817,0.001,2.207,0.658,0.376,0.002,1011.191,977.173,0.442,0.016,5.804e5,0,0.054,0.564,0.704,0.443,0.001,0.12,6.926,-0.432,-1.137e-5,0,0,0,0,1.395,5.818e-4,0.077,0.005,68.838,0.02,1.764,8.154,893.084,336.24,0.05,0.776
13.722,1053.411,3.406,-9.715,3.974,9.718,40.234,0.017,40.234,0.024,2.048,0.243,28.61,-80.6,9.789,26.617,2.605e-5,8.75,9.38e-4,2.207,0.658,0.376,0.002,1004.76,977.173,0.358,0.015,5.437e5,0,0.046,0.57,0.677,0.449,0.001,0.12,8.299,-2.791,2.946e-4,0,0,0,0,1.565,5.285e-4,0.077,0.005,68.398,0.021,1.763,8.153,893.064,336.24,0.05,0.777
13.772,1053.569,2.92,-9.704,3.56,9.708,40.336,0.017,40.336,0.024,2.036,0.255,28.61,-80.6,9.789,30.407,2.605e-5,8.599,8.008e-4,2.207,0.658,0.376,0.002,998.904,977.173,0.282,0.014,5.096e5,0,0.037,0.577,0.633,0.456,0.001,0.12,10.023,-5.559,2.718e-4,0,0,0,0,1.721,4.774e-4,0.077,0.005,67.964,0.021,1.762,8.152,893.047,336.239,0.05,0.779
13.822,1053.703,2.435,-9.693,3.166,9.697,40.438,0.017,40.438,0.024,2.023,0.267,28.61,-80.6,9.789,34.639,2.611e-5,8.366,7.097e-4,2.207,0.658,0.376,0.002,993.918,977.173,0.217,0.013,4.769e5,0,0.03,0.583,0.57,0.462,0.001,0.12,12.087,-8.684,-2.348e-4,0,0,0,0,1.86,4.292e-4,0.077,0.005,67.54,0.021,1.741,8.151,893.033,336.238,0.05,0.781
13.872,1053.813,1.951,-9.682,2.801,9.686,40.539,0.017,40.539,0.024,2.009,0.279,28.61,-80.6,9.789,39.421,2.609e-5,8.075,6.589e-4,2.207,0.658,0.376,0.002,989.824,977.173,0.164,0.012,4.463e5,0,0.022,0.59,0.49,0.469,0.001,0.12,14.544,-12.211,-2.62e-4,0,0,0,0,1.978,3.85e-4,0.077,0.005,67.129,0.021,1.705,8.15,893.022,336.238,0.05,0.783
