# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
5.094,782.511,130.864,-15.968,130.906,15.971,17.647,0.001,17.647,0.005,3.332,0.274,28.61,-80.6,9.79,0.003,4.52e-6,0.673,-0.265,2.505,0.7,0.676,0.002,1109.995,949.617,2.083,0.388,1.582e7,0,15.486,0.341,0.341,0.275,0.008,0.059,3.434e-4,9.44e-4,-2.14e-4,0,0,0,0,2.008e-5,0.017,0.077,0.005,87.671,0.033,1.996,9.914,923.045,337.307,0.05,0.442
5.144,789.034,130.067,-15.893,130.11,15.895,17.813,0.001,17.813,0.005,3.32,0.23,28.61,-80.6,9.79,0.02,3.284e-6,-0.691,-0.041,2.505,0.7,0.676,0.002,1109.722,949.617,2.079,0.386,1.572e7,0,15.294,0.341,0.341,0.275,0.008,0.059,0.002,0.004,2.944e-4,0,0,0,0,-2.14e-5,0.017,0.077,0.005,87.635,0.034,2.005,9.871,922.316,337.281,0.05,0.445
5.194,795.518,129.275,-15.816,129.317,15.818,17.979,0.001,17.979,0.005,3.307,0.279,28.61,-80.6,9.79,0.005,1.295e-6,0.649,-0.137,2.505,0.7,0.676,0.002,1109.799,949.617,2.08,0.384,1.561e7,0,15.105,0.342,0.342,0.275,0.008,0.059,5.552e-4,9.436e-4,2.317e-4,0,0,0,0,1.912e-5,0.017,0.077,0.005,87.601,0.034,2.12,9.829,921.592,337.255,0.05,0.447
5.244,801.962,128.486,-15.742,128.528,15.744,18.144,0.002,18.144,0.005,3.294,0.242,28.61,-80.6,9.79,0.015,0,-0.66,-0.038,2.505,0.7,0.676,0.002,1109.611,949.617,2.078,0.381,1.551e7,0,14.917,0.342,0.342,0.276,0.007,0.059,0.002,0.004,3.664e-4,0,0,0,0,-2.003e-5,0.016,0.077,0.005,87.568,0.029,2.131,9.787,920.872,337.23,0.05,0.449
5.294,808.366,127.701,-15.669,127.743,15.671,18.308,0.002,18.308,0.005,3.283,0.212,28.61,-80.6,9.79,0.031,8.31e-7,-0.581,-0.016,2.505,0.7,0.676,0.002,1109.343,949.617,2.074,0.379,1.541e7,0,14.731,0.342,0.342,0.276,0.007,0.058,0.003,0.007,-3.097e-4,0,0,0,0,-1.573e-5,0.016,0.077,0.005,87.536,0.017,2.141,9.746,920.156,337.205,0.05,0.45
5.344,814.732,126.919,-15.595,126.961,15.597,18.472,0.002,18.472,0.005,3.272,0.23,28.61,-80.6,9.79,0.022,4.105e-7,-0.489,-4.827e-4,2.505,0.7,0.676,0.002,1109.366,949.617,2.075,0.377,1.531e7,0,14.548,0.342,0.342,0.276,0.007,0.058,0.002,0.005,4.016e-4,0,0,0,0,-1.128e-5,0.016,0.077,0.005,87.51,0.002,2.2,9.704,919.445,337.18,0.05,0.452
5.394,821.058,126.141,-15.527,126.183,15.528,18.636,0.002,18.636,0.005,3.263,0.115,28.61,-80.6,9.79,0.085,1.179e-6,-0.341,-0.002,2.505,0.7,0.676,0.002,1108.602,949.617,2.065,0.374,1.521e7,0,14.366,0.342,0.342,0.277,0.007,0.058,0.009,0.018,-2.448e-4,0,0,0,0,-5.554e-6,0.016,0.077,0.005,87.488,-0.011,2.082,9.663,918.738,337.155,0.05,0.454
5.444,827.346,125.366,-15.461,125.409,15.461,18.799,0.002,18.799,0.005,3.261,0.021,28.61,-80.6,9.79,0.16,1.563e-6,0.039,-9.069e-4,2.505,0.7,0.676,0.002,1107.716,949.617,2.053,0.372,1.51e7,0,14.186,0.342,0.342,0.277,0.007,0.058,0.017,0.035,-3.902e-4,0,0,0,0,7.407e-8,0.016,0.077,0.005,87.48,-0.018,1.903,9.622,918.036,337.13,0.05,0.457
5.494,833.595,124.595,-15.388,124.638,15.388,18.962,0.002,18.962,0.005,3.261,0.03,28.61,-80.6,9.79,0.131,8.451e-7,0.496,-0.006,2.505,0.7,0.676,0.002,1107.944,949.617,2.056,0.37,1.5e7,0,14.009,0.342,0.342,0.277,0.007,0.058,0.014,0.029,-2.432e-4,0,0,0,0,1.203e-5,0.016,0.077,0.005,87.494,-0.019,1.908,9.582,917.337,337.105,0.05,0.461
5.544,839.806,123.827,-15.314,123.87,15.315,19.125,0.002,19.125,0.005,3.257,0.12,28.61,-80.6,9.79,0.078,2.77e-6,0.79,-0.003,2.505,0.7,0.676,0.002,1108.43,949.617,2.063,0.368,1.49e7,0,13.833,0.342,0.342,0.277,0.007,0.058,0.008,0.017,3.594e-4,0,0,0,0,3.089e-5,0.016,0.077,0.005,87.526,-0.014,1.924,9.541,916.643,337.081,0.05,0.463
5.594,845.978,123.063,-15.242,123.106,15.243,19.287,0.002,19.287,0.005,3.25,0.177,28.61,-80.6,9.79,0.041,0,0.956,-0.012,2.505,0.7,0.676,0.002,1108.746,949.617,2.067,0.365,1.48e7,0,13.66,0.343,0.343,0.278,0.007,0.058,0.004,0.009,8.711e-5,0,0,0,0,4.586e-5,0.016,0.077,0.005,87.571,-0.008,1.883,9.501,915.954,337.057,0.05,0.465
5.644,852.112,122.303,-15.17,122.346,15.172,19.45,0.002,19.45,0.005,3.238,0.277,28.61,-80.6,9.79,0.023,-7.01e-7,-0.993,-0.016,2.505,0.7,0.676,0.002,1108.867,949.617,2.068,0.363,1.471e7,0,13.489,0.343,0.343,0.278,0.007,0.058,0.002,0.005,-2.239e-4,0,0,0,0,-5.002e-5,0.016,0.077,0.005,87.621,-4.413e-4,1.894,9.461,915.269,337.032,0.05,0.467
5.694,858.208,121.547,-15.096,121.589,15.103,19.611,0.002,19.611,0.005,3.22,0.451,28.61,-80.6,9.79,0.131,4.826e-6,-0.776,-0.011,2.505,0.7,0.676,0.002,1107.631,949.617,2.052,0.361,1.461e7,0,13.322,0.343,0.343,0.278,0.007,0.058,0.014,0.029,-3.022e-4,0,0,0,0,-3.095e-5,0.016,0.077,0.005,87.666,0.009,2.015,9.422,914.587,337.008,0.05,0.468
5.744,864.267,120.793,-15.026,120.836,15.036,19.771,0.002,19.771,0.005,3.195,0.543,28.61,-80.6,9.79,0.191,9.976e-7,-0.316,-0.002,2.505,0.7,0.676,0.002,1106.924,949.617,2.043,0.359,1.451e7,0,13.156,0.343,0.343,0.279,0.007,0.058,0.021,0.042,-2.324e-4,0,0,0,0,-5.181e-6,0.015,0.077,0.005,87.694,0.017,2.076,9.382,913.911,336.985,0.05,0.47
5.794,870.288,120.044,-14.961,120.086,14.97,19.931,0.002,19.931,0.006,3.169,0.496,28.61,-80.6,9.79,0.167,1.922e-6,0.189,-0.005,2.505,0.7,0.676,0.002,1107.102,949.617,2.045,0.357,1.441e7,0,12.99,0.343,0.343,0.279,0.007,0.058,0.018,0.037,2.76e-4,0,0,0,0,1.881e-6,0.015,0.077,0.005,87.696,0.021,2.011,9.343,913.238,336.961,0.05,0.471
5.844,876.271,119.297,-14.897,119.339,14.905,20.088,0.002,20.088,0.006,3.144,0.485,28.61,-80.6,9.79,0.163,2.338e-6,0.626,-0.004,2.505,0.7,0.676,0.002,1107.066,949.617,2.045,0.354,1.432e7,0,12.827,0.343,0.343,0.279,0.007,0.057,0.018,0.035,-2.606e-5,0,0,0,0,2.093e-5,0.015,0.077,0.005,87.675,0.022,2.039,9.304,912.569,336.937,0.05,0.473
5.894,882.217,118.554,-14.836,118.595,14.841,20.245,0.002,20.245,0.006,3.123,0.363,28.61,-80.6,9.789,0.088,4.625e-7,0.986,-0.005,2.505,0.7,0.676,0.002,1107.781,949.617,2.054,0.352,1.422e7,0,12.664,0.343,0.343,0.28,0.006,0.057,0.009,0.02,-4.054e-4,0,0,0,0,5.254e-5,0.015,0.077,0.005,87.634,0.021,1.958,9.266,911.905,336.914,0.05,0.476
5.944,888.127,117.814,-14.776,117.855,14.779,20.401,0.002,20.401,0.006,3.107,0.269,28.61,-80.6,9.789,0.028,3.159e-6,1.131,-0.014,2.505,0.7,0.676,0.002,1108.353,949.617,2.062,0.35,1.412e7,0,12.504,0.344,0.344,0.28,0.006,0.057,0.003,0.006,1.434e-4,0,0,0,0,6.998e-5,0.015,0.077,0.005,87.58,0.019,1.927,9.227,911.245,336.891,0.05,0.48
5.994,893.999,117.076,-14.717,117.117,14.718,20.556,0.002,20.556,0.006,3.096,0.181,28.61,-80.6,9.789,0.031,-6.799e-7,-1.129,-0.007,2.505,0.7,0.676,0.002,1108.248,949.617,2.06,0.348,1.403e7,0,12.346,0.344,0.344,0.28,0.006,0.057,0.003,0.007,-4.613e-4,0,0,0,0,-7.057e-5,0.015,0.077,0.005,87.523,0.016,1.903,9.189,910.589,336.867,0.05,0.481
6.044,899.834,116.342,-14.655,116.383,14.656,20.71,0.002,20.71,0.006,3.087,0.183,28.61,-80.6,9.789,0.031,1.941e-6,-1.037,-0.009,2.505,0.7,0.676,0.002,1108.172,949.617,2.059,0.346,1.394e7,0,12.191,0.344,0.344,0.28,0.006,0.057,0.003,0.006,4.347e-4,0,0,0,0,-6.037e-5,0.015,0.077,0.005,87.469,0.014,1.991,9.151,909.937,336.844,0.05,0.483
6.094,905.633,115.611,-14.593,115.652,14.594,20.864,0.002,20.864,0.006,3.077,0.206,28.61,-80.6,9.789,0.017,-6.288e-7,-0.974,0.003,2.505,0.7,0.676,0.002,1108.258,949.617,2.06,0.344,1.384e7,0,12.038,0.344,0.344,0.281,0.006,0.057,0.002,0.004,3.084e-4,0,0,0,0,-5.389e-5,0.015,0.077,0.005,87.419,0.01,2.1,9.113,909.289,336.822,0.05,0.485
6.144,911.395,114.883,-14.542,114.924,14.542,21.018,0.002,21.018,0.006,3.072,0.021,28.61,-80.6,9.789,0.171,1.208e-6,-0.768,0.002,2.505,0.7,0.676,0.002,1106.555,949.617,2.038,0.341,1.375e7,0,11.885,0.344,0.344,0.281,0.006,0.057,0.018,0.037,1.444e-4,0,0,0,0,-3.395e-5,0.015,0.077,0.005,87.374,0.006,1.851,9.076,908.645,336.799,0.05,0.486
6.194,917.121,114.157,-14.484,114.198,14.485,21.172,0.002,21.172,0.006,3.075,0.082,28.61,-80.6,9.789,0.213,2.886e-6,-0.266,-0.005,2.505,0.7,0.676,0.002,1106.04,949.617,2.031,0.339,1.365e7,0,11.734,0.344,0.344,0.281,0.006,0.057,0.023,0.047,2.965e-4,0,0,0,0,-4.128e-6,0.015,0.077,0.005,87.348,0.004,1.784,9.039,908.005,336.776,0.05,0.488
6.244,922.811,113.434,-14.427,113.476,14.427,21.326,0.002,21.326,0.006,3.081,0.126,28.61,-80.6,9.789,0.243,2.011e-6,0.285,-0.003,2.505,0.7,0.676,0.002,1105.66,949.617,2.027,0.337,1.356e7,0,11.585,0.344,0.345,0.282,0.006,0.057,0.026,0.054,3.609e-4,0,0,0,0,4.785e-6,0.015,0.077,0.005,87.348,0.002,1.689,9.002,907.37,336.754,0.05,0.49
6.294,928.465,112.714,-14.363,112.757,14.363,21.48,0.002,21.48,0.006,3.085,0.034,28.61,-80.6,9.789,0.18,0,0.812,-0.005,2.505,0.7,0.676,0.002,1106.247,949.617,2.034,0.335,1.347e7,0,11.437,0.345,0.345,0.282,0.006,0.057,0.019,0.04,1.421e-4,0,0,0,0,3.942e-5,0.014,0.077,0.005,87.377,8.175e-4,1.725,8.965,906.738,336.732,0.05,0.493
6.344,934.083,111.998,-14.302,112.04,14.302,21.634,0.002,21.634,0.006,3.085,0.023,28.61,-80.6,9.789,0.138,2.849e-6,1.176,0.002,2.505,0.7,0.676,0.002,1106.624,949.617,2.039,0.333,1.338e7,0,11.29,0.345,0.345,0.282,0.006,0.057,0.015,0.03,4.292e-5,0,0,0,0,8.379e-5,0.014,0.077,0.005,87.427,0.003,1.679,8.928,906.11,336.71,0.05,0.495
6.394,939.665,111.284,-14.241,111.327,14.241,21.788,0.002,21.788,0.006,3.083,0.081,28.61,-80.6,9.789,0.093,3.635e-6,1.446,-0.004,2.505,0.7,0.676,0.002,1107.034,949.617,2.044,0.331,1.329e7,0,11.146,0.345,0.345,0.283,0.006,0.057,0.01,0.021,4.611e-4,0,0,0,0,1.281e-4,0.014,0.077,0.005,87.493,0.005,1.61,8.892,905.487,336.688,0.05,0.498
6.444,945.211,110.574,-14.181,110.616,14.182,21.942,0.002,21.942,0.006,3.077,0.144,28.61,-80.6,9.789,0.042,4.604e-6,1.598,-0.011,2.505,0.7,0.676,0.002,1107.509,949.617,2.051,0.329,1.319e7,0,11.002,0.345,0.345,0.283,0.006,0.057,0.004,0.009,2.521e-5,0,0,0,0,1.587e-4,0.014,0.077,0.005,87.57,0.004,1.536,8.856,904.867,336.666,0.05,0.5
6.494,950.722,109.866,-14.12,109.909,14.122,22.096,0.003,22.096,0.006,3.067,0.262,28.61,-80.6,9.789,0.052,1.983e-6,-1.586,-0.007,2.505,0.7,0.676,0.002,1107.328,949.617,2.048,0.327,1.31e7,0,10.862,0.345,0.345,0.283,0.006,0.056,0.006,0.012,-2.493e-4,0,0,0,0,-1.583e-4,0.014,0.077,0.005,87.651,3.079e-4,1.543,8.82,904.251,336.644,0.05,0.502
6.544,956.198,109.162,-14.058,109.204,14.065,22.249,0.003,22.249,0.007,3.049,0.452,28.61,-80.6,9.789,0.2,4.45e-7,-1.313,0.003,2.505,0.7,0.676,0.002,1105.712,949.617,2.027,0.325,1.302e7,0,10.725,0.346,0.346,0.284,0.006,0.056,0.022,0.044,4.49e-4,0,0,0,0,-1.098e-4,0.014,0.077,0.005,87.724,-0.006,1.674,8.785,903.639,336.622,0.05,0.504
6.594,961.638,108.46,-14,108.502,14.011,22.401,0.003,22.401,0.007,3.024,0.539,28.61,-80.6,9.789,0.272,3.216e-6,-0.772,-0.003,2.505,0.7,0.676,0.002,1104.907,949.617,2.017,0.323,1.293e7,0,10.588,0.346,0.346,0.284,0.005,0.056,0.03,0.06,-2.877e-5,0,0,0,0,-3.85e-5,0.014,0.077,0.005,87.777,-0.008,1.705,8.749,903.032,336.601,0.05,0.507
6.644,967.044,107.762,-13.943,107.803,13.958,22.551,0.003,22.551,0.007,2.994,0.64,28.61,-80.6,9.789,0.353,1.443e-6,-0.089,0.001,2.505,0.7,0.676,0.002,1104.022,949.617,2.005,0.32,1.284e7,0,10.455,0.346,0.346,0.284,0.005,0.056,0.039,0.078,1.188e-4,0,0,0,0,-5.132e-7,0.014,0.077,0.005,87.799,-0.007,1.815,8.714,902.428,336.58,0.05,0.51
6.694,972.415,107.066,-13.887,107.107,13.905,22.7,0.003,22.7,0.007,2.96,0.705,28.61,-80.6,9.789,0.407,1.872e-6,0.74,-0.006,2.505,0.7,0.676,0.002,1103.425,949.617,1.997,0.318,1.275e7,0,10.322,0.346,0.346,0.285,0.005,0.056,0.045,0.09,3.028e-4,0,0,0,0,3.624e-5,0.014,0.077,0.005,87.783,-0.003,1.948,8.679,901.828,336.559,0.05,0.511
6.744,977.751,106.373,-13.833,106.413,13.853,22.847,0.003,22.847,0.007,2.923,0.759,28.61,-80.6,9.789,0.451,3.238e-6,1.646,-0.007,2.505,0.7,0.676,0.002,1102.931,949.617,1.991,0.316,1.266e7,0,10.192,0.346,0.346,0.285,0.005,0.056,0.05,0.098,2.845e-4,0,0,0,0,1.817e-4,0.014,0.077,0.005,87.723,0.003,2.146,8.645,901.232,336.538,0.05,0.513
6.794,983.052,105.682,-13.784,105.722,13.797,22.992,0.003,22.992,0.007,2.889,0.603,28.61,-80.6,9.789,0.334,7.703e-6,2.495,-0.007,2.505,0.7,0.676,0.002,1104.031,949.617,2.005,0.314,1.257e7,0,10.057,0.346,0.347,0.285,0.005,0.056,0.037,0.073,-4.217e-4,0,0,0,0,4.23e-4,0.014,0.077,0.005,87.618,0.013,2.124,8.61,900.639,336.517,0.05,0.514
6.844,988.319,104.994,-13.738,105.033,13.744,23.136,0.003,23.136,0.007,2.863,0.418,28.61,-80.6,9.789,0.187,-1.714e-6,3.017,-0.012,2.505,0.7,0.676,0.002,1105.479,949.617,2.024,0.312,1.249e7,0,9.924,0.347,0.347,0.285,0.005,0.056,0.02,0.04,3.499e-4,0,0,0,0,6.268e-4,0.013,0.077,0.005,87.479,0.02,2.101,8.576,900.051,336.496,0.05,0.516
6.894,993.551,104.309,-13.693,104.347,13.696,23.279,0.003,23.279,0.007,2.847,0.256,28.61,-80.6,9.789,0.05,2.118e-6,3.253,-0.045,2.505,0.7,0.676,0.002,1106.851,949.617,2.042,0.31,1.24e7,0,9.795,0.347,0.347,0.286,0.005,0.056,0.005,0.01,-1.083e-4,0,0,0,0,7.38e-4,0.013,0.077,0.005,87.32,0.024,2.124,8.542,899.466,336.475,0.05,0.517
6.944,998.75,103.625,-13.651,103.664,13.651,23.421,0.003,23.421,0.007,2.838,0.08,28.61,-80.6,9.789,0.105,1.88e-6,-3.192,-0.022,2.505,0.7,0.676,0.002,1106.215,949.617,2.034,0.308,1.231e7,0,9.667,0.347,0.347,0.286,0.005,0.056,0.011,0.024,6.464e-6,0,0,0,0,-7.199e-4,0.013,0.077,0.005,87.158,0.024,2.114,8.508,898.885,336.455,0.05,0.519
6.994,1003.914,102.944,-13.609,102.983,13.609,23.563,0.003,23.563,0.007,2.838,0.069,28.61,-80.6,9.789,0.237,0,-2.847,-0.009,2.505,0.7,0.676,0.002,1104.781,949.617,2.015,0.306,1.223e7,0,9.543,0.347,0.347,0.286,0.005,0.056,0.026,0.052,-1.173e-4,0,0,0,0,-5.803e-4,0.013,0.077,0.005,87.006,0.022,2.116,8.475,898.329,336.434,0.05,0.52
7.044,1009.044,102.264,-13.567,102.304,13.568,23.705,0.003,23.705,0.007,2.845,0.186,28.61,-80.6,9.789,0.342,1.334e-6,-2.273,-0.006,2.505,0.7,0.676,0.002,1103.659,949.617,2.001,0.304,1.214e7,0,9.42,0.347,0.347,0.287,0.005,0.056,0.037,0.075,2.929e-4,0,0,0,0,-3.75e-4,0.013,0.077,0.005,86.877,0.019,2.12,8.441,897.784,336.414,0.05,0.525
7.094,1014.14,101.587,-13.527,101.627,13.53,23.847,0.003,23.847,0.007,2.858,0.318,28.61,-80.6,9.789,0.459,5.404e-6,-1.504,-0.007,2.505,0.7,0.676,0.002,1102.446,949.617,1.985,0.302,1.206e7,0,9.299,0.348,0.348,0.287,0.005,0.056,0.051,0.1,1.965e-4,0,0,0,0,-1.663e-4,0.013,0.077,0.005,86.782,0.015,2.036,8.408,897.242,336.394,0.05,0.529
7.144,1019.203,100.912,-13.481,100.953,13.486,23.991,0.003,23.991,0.007,2.875,0.355,28.61,-80.6,9.789,0.496,4.198e-6,-0.582,-0.007,2.505,0.7,0.676,0.002,1102.025,949.617,1.979,0.3,1.197e7,0,9.178,0.348,0.348,0.287,0.005,0.056,0.055,0.108,8.082e-5,0,0,0,0,-2.528e-5,0.013,0.077,0.005,86.73,0.011,2.014,8.375,896.703,336.374,0.05,0.531
7.194,1024.232,100.239,-13.431,100.28,13.435,24.135,0.003,24.135,0.007,2.892,0.329,28.61,-80.6,9.789,0.479,3.047e-6,0.333,-0.004,2.505,0.7,0.676,0.002,1102.134,949.617,1.981,0.298,1.189e7,0,9.056,0.348,0.348,0.288,0.005,0.055,0.053,0.105,-3.8e-4,0,0,0,0,8.391e-6,0.013,0.077,0.005,86.724,0.008,2.004,8.342,896.168,336.354,0.05,0.532
7.244,1029.227,99.569,-13.378,99.611,13.381,24.28,0.003,24.28,0.007,2.907,0.259,28.61,-80.6,9.789,0.421,9.147e-7,1.168,-0.003,2.505,0.7,0.676,0.002,1102.653,949.617,1.987,0.296,1.181e7,0,8.936,0.348,0.348,0.288,0.005,0.055,0.046,0.091,4.862e-4,0,0,0,0,1.044e-4,0.013,0.077,0.005,86.763,0.006,1.992,8.31,895.637,336.335,0.05,0.534
7.294,1034.188,98.901,-13.322,98.944,13.323,24.426,0.003,24.426,0.007,2.917,0.127,28.61,-80.6,9.789,0.304,4.862e-7,1.833,-0.008,2.505,0.7,0.676,0.002,1103.763,949.617,2.002,0.294,1.172e7,0,8.816,0.348,0.348,0.288,0.005,0.055,0.033,0.066,3.933e-4,0,0,0,0,2.606e-4,0.013,0.077,0.005,86.839,0.003,2.019,8.278,895.109,336.315,0.05,0.535
7.344,1039.117,98.236,-13.271,98.28,13.271,24.572,0.003,24.572,0.007,2.921,0.061,28.61,-80.6,9.789,0.24,5.852e-6,2.312,-0.007,2.505,0.7,0.676,0.002,1104.358,949.617,2.01,0.292,1.164e7,0,8.697,0.349,0.349,0.289,0.005,0.055,0.026,0.052,-2.939e-4,0,0,0,0,4.202e-4,0.013,0.077,0.005,86.944,-5.394e-4,1.912,8.246,894.585,336.296,0.05,0.537
7.394,1044.012,97.574,-13.215,97.618,13.216,24.718,0.003,24.718,0.008,2.92,0.105,28.61,-80.6,9.789,0.08,1.031e-5,2.599,-0.021,2.505,0.7,0.676,0.002,1105.969,949.617,2.031,0.291,1.156e7,0,8.581,0.349,0.349,0.289,0.005,0.055,0.008,0.017,1.97e-4,0,0,0,0,5.383e-4,0.013,0.077,0.005,87.068,-0.002,1.943,8.214,894.064,336.277,0.05,0.539
7.444,1048.874,96.915,-13.162,96.958,13.165,24.863,0.003,24.863,0.008,2.911,0.253,28.61,-80.6,9.789,0.073,9.825e-6,-2.597,-0.028,2.505,0.7,0.676,0.002,1105.988,949.617,2.031,0.289,1.147e7,0,8.467,0.349,0.349,0.289,0.005,0.055,0.008,0.016,-2.183e-4,0,0,0,0,-5.448e-4,0.012,0.077,0.005,87.199,-0.001,1.956,8.182,893.547,336.257,0.05,0.54
7.494,1053.704,96.258,-13.108,96.301,13.117,25.009,0.003,25.009,0.008,2.893,0.474,28.61,-80.6,9.789,0.295,0,-2.287,-0.004,2.505,0.7,0.676,0.002,1103.645,949.617,2,0.287,1.139e7,0,8.357,0.349,0.349,0.29,0.005,0.055,0.032,0.064,3.16e-4,0,0,0,0,-4.284e-4,0.012,0.077,0.005,87.323,-0.001,2.107,8.151,893.033,336.238,0.05,0.543
7.544,1058.5,95.604,-13.062,95.647,13.072,25.153,0.003,25.153,0.008,2.868,0.517,28.61,-80.6,9.789,0.348,6.321e-7,-1.721,-0.003,2.505,0.7,0.676,0.002,1103.06,949.617,1.993,0.285,1.131e7,0,8.245,0.349,0.35,0.29,0.004,0.055,0.038,0.076,-2.131e-4,0,0,0,0,-2.458e-4,0.012,0.077,0.005,87.423,6.517e-4,2.018,8.12,892.523,336.219,0.05,0.546
7.594,1063.264,94.952,-13.016,94.994,13.029,25.295,0.003,25.295,0.008,2.84,0.588,28.61,-80.6,9.789,0.425,4.897e-6,-1.09,-0.007,2.505,0.7,0.676,0.002,1102.242,949.617,1.982,0.283,1.123e7,0,8.136,0.35,0.35,0.29,0.004,0.055,0.047,0.093,4.779e-4,0,0,0,0,-9.996e-5,0.012,0.077,0.005,87.494,0.003,2.023,8.089,892.016,336.201,0.05,0.548
7.644,1067.995,94.302,-12.972,94.344,12.985,25.437,0.003,25.437,0.008,2.811,0.582,28.61,-80.6,9.789,0.43,1.989e-6,-0.37,-0.002,2.505,0.7,0.676,0.002,1102.145,949.617,1.981,0.281,1.115e7,0,8.026,0.35,0.35,0.291,0.004,0.055,0.047,0.093,-5.722e-5,0,0,0,0,-1.17e-5,0.012,0.077,0.005,87.53,0.008,1.967,8.058,891.513,336.182,0.05,0.55
7.694,1072.694,93.654,-12.93,93.696,12.942,25.576,0.004,25.576,0.008,2.783,0.544,28.61,-80.6,9.789,0.4,1.969e-6,0.302,-0.006,2.505,0.7,0.676,0.002,1102.385,949.617,1.984,0.279,1.107e7,0,7.917,0.35,0.35,0.291,0.004,0.055,0.044,0.087,-1.319e-4,0,0,0,0,7.893e-6,0.012,0.077,0.005,87.531,0.013,1.911,8.027,891.013,336.164,0.05,0.552
7.744,1077.361,93.009,-12.889,93.05,12.899,25.715,0.004,25.715,0.008,2.756,0.51,28.61,-80.6,9.789,0.372,3.018e-6,0.916,-6.903e-4,2.505,0.7,0.676,0.002,1102.614,949.617,1.987,0.277,1.099e7,0,7.809,0.35,0.35,0.291,0.004,0.055,0.041,0.081,1.577e-4,0,0,0,0,7.355e-5,0.012,0.077,0.005,87.5,0.016,1.91,7.997,890.517,336.145,0.05,0.553
7.794,1081.995,92.366,-12.848,92.406,12.856,25.852,0.004,25.852,0.008,2.732,0.447,28.61,-80.6,9.789,0.313,-5.054e-7,1.459,-0.006,2.505,0.7,0.676,0.002,1103.16,949.617,1.994,0.275,1.091e7,0,7.702,0.351,0.351,0.292,0.004,0.055,0.034,0.068,-1.796e-4,0,0,0,0,1.893e-4,0.012,0.077,0.005,87.44,0.017,1.902,7.967,890.024,336.127,0.05,0.555
7.844,1086.597,91.724,-12.81,91.764,12.814,25.988,0.004,25.988,0.008,2.712,0.353,28.61,-80.6,9.789,0.216,4.076e-6,1.87,-1.889e-4,2.505,0.7,0.676,0.002,1104.093,949.617,2.006,0.273,1.083e7,0,7.596,0.351,0.351,0.292,0.004,0.055,0.023,0.046,4.933e-4,0,0,0,0,3.154e-4,0.012,0.077,0.005,87.356,0.017,1.869,7.937,889.534,336.109,0.05,0.557
7.894,1091.168,91.085,-12.774,91.124,12.776,26.123,0.004,26.123,0.008,2.698,0.209,28.61,-80.6,9.789,0.06,2.898e-6,2.082,-0.007,2.505,0.7,0.676,0.002,1105.657,949.617,2.026,0.271,1.075e7,0,7.49,0.351,0.351,0.292,0.004,0.055,0.006,0.012,-3.168e-4,0,0,0,0,3.967e-4,0.012,0.077,0.005,87.256,0.016,1.762,7.907,889.048,336.091,0.05,0.564
7.944,1095.706,90.447,-12.739,90.487,12.739,26.258,0.004,26.258,0.008,2.691,0.078,28.61,-80.6,9.789,0.09,3.986e-6,-2.053,-0.004,2.505,0.7,0.676,0.002,1105.298,949.617,2.022,0.269,1.067e7,0,7.387,0.351,0.351,0.293,0.004,0.055,0.01,0.02,5.64e-5,0,0,0,0,-3.912e-4,0.012,0.077,0.005,87.152,0.016,1.665,7.878,888.565,336.073,0.05,0.565
7.994,1100.212,89.811,-12.705,89.851,12.705,26.393,0.004,26.393,0.008,2.69,0.05,28.61,-80.6,9.789,0.236,7.718e-6,-1.812,-0.004,2.505,0.7,0.676,0.002,1103.739,949.617,2.002,0.268,1.059e7,0,7.286,0.352,0.352,0.293,0.004,0.055,0.026,0.052,3.618e-4,0,0,0,0,-3.088e-4,0.012,0.077,0.005,87.055,0.017,1.558,7.849,888.086,336.055,0.05,0.567
8.044,1104.687,89.176,-12.666,89.217,12.667,26.527,0.004,26.527,0.008,2.693,0.064,28.61,-80.6,9.789,0.257,1.548e-6,-1.438,0.001,2.505,0.7,0.676,0.002,1103.48,949.617,1.998,0.266,1.051e7,0,7.186,0.352,0.352,0.293,0.004,0.054,0.028,0.056,-1.838e-4,0,0,0,0,-1.974e-4,0.011,0.077,0.005,86.973,0.018,1.62,7.82,887.61,336.038,0.05,0.568
